,大江大河2定档1220,人类一败涂地进不去,毛衣如何穿出时髦感,四川最硬气耙耳朵,狗子从鳄鱼嘴里逃脱被收编成警犬,有翡原音,金在中身材,名侦探学院,英国议员夺走女王权杖抗议,戚薇雾莲仙女裙,黄多多短发,微博之夜投票,黄子韬怒斥偷拍者,上万只乌鸦遮天蔽日侵袭加拿大,义乌市图书馆停用制热空调,安徽一批国产鸡腿外包装核酸阳性,BLACKPINK演唱会延期,一只小动物从嫦五返回器前跑过,巴西将使用中国新冠疫苗,追光吧哥哥不做成团出道,广东药科大学失联男生已离世,39岁全智贤状态,王自健前妻发文,劳斯莱斯回应拼多多122万元补贴,川航确诊飞行员在江油密接均为阴性,狗仔镜头下的关晓彤,小黑瓶开启圣诞季,幻书启世录书化人形,邓超对孙俪的字佩服得五体投地,一加七周年,汽车红人创造营,心愿2010vs2020,超级亲子节,星战中国话,微博之夜,百县千红新农人,杨幂的宝藏,重庆又一冻库牛肉外包装核酸呈阳性,李嘉欣,YSL夜皇后精华,欧豪两副面孔,教育视频星计划,皆大欢洗告别2020,Jinjiao加入SN,男子扯掉并脚踢国旗被依法行拘,国博首部解谜书,奇葩说前传之千人奇葩捞,用心只做一件事,美爆了的圣诞礼物,义乌限电晚上关闭所有路灯,松鼠的起床气有多大,还以为进了青青草原,周冬雨冷艳红唇大片,日本出售3D仿真人脸面具,王一博有翡老年妆,蔡琳高梓淇离婚,从嫦五返回器前跑过的是兔子,月球上的土有啥用,听起来像日文名的中文名,中国盲盒出口增速超400%,CPA,王祖蓝二胎得女,微信被上海消保委点名
71,0.0,0.0,0.0,301224.14285714284,0.0,0.0,215692.2857142857,0.0,0.0,312846.4285714286,380797.85714285716,387534.28571428574,0.0,0.0,0.0,302957.71428571426,219660.42857142858,414329.71428571426,562680.1428571428,418408.0,743853.4285714285,539999.7142857143,524637.1428571428,1796409.0,2403932.1428571427,3146052.5714285714,0.0,0.0,1991627.142857143,632757.1428571428,492830.5714285714,0.0,0.0,0.0,0.0,0.0,623809.0,469019.85714285716,0.0,0.0,0.0,264954.28571428574,355967.71428571426,0.0,554076.0,351241.85714285716,271933.5714285714,0.0,0.0,634569.5714285715,340715.5714285714,325592.0,353157.4285714286,0.0,364427.4285714286,1843907.2857142857,39262.71428571428,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,301334.28571428574,0.0,0.0,215742.42857142858,0.0,0.0,311706.4285714286,380184.28571428574,388131.85714285716,0.0,0.0,0.0,302555.5714285714,174091.2857142857,410880.71428571426,557838.2857142857,416968.14285714284,738480.2857142857,536520.4285714285,521943.14285714284,1770336.142857143,2498545.0,3134110.5714285714,0.0,0.0,1967064.857142857,632757.1428571428,492830.5714285714,0.0,0.0,0.0,256184.57142857142,392249.85714285716,623809.0,464563.0,0.0,0.0,0.0,264954.28571428574,355967.71428571426,0.0,549668.7142857143,351241.85714285716,271933.5714285714,0.0,0.0,620903.0,338755.28571428574,322876.4285714286,353192.71428571426,0.0,365431.4285714286,2053979.7142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,301235.0,0.0,0.0,259479.7142857143,0.0,0.0,311862.5714285714,381173.0,389008.4285714286,0.0,0.0,0.0,301966.71428571426,129077.57142857143,406763.5714285714,554444.1428571428,415674.71428571426,731950.5714285715,532745.1428571428,516634.14285714284,1742163.0,2559918.4285714286,3122225.5714285714,0.0,0.0,1942103.7142857143,312101.71428571426,250900.14285714287,0.0,0.0,0.0,256184.57142857142,392249.85714285716,623809.0,461346.85714285716,0.0,0.0,0.0,523204.71428571426,773898.7142857143,0.0,546198.1428571428,351241.85714285716,271933.5714285714,0.0,0.0,606527.8571428572,340559.4285714286,321914.14285714284,351150.5714285714,0.0,366123.5714285714,2263725.4285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,301573.14285714284,0.0,0.0,303669.5714285714,0.0,0.0,311639.14285714284,380199.71428571426,390295.14285714284,0.0,0.0,0.0,302528.71428571426,125899.28571428571,402485.0,552567.8571428572,414769.0,725312.8571428572,529258.5714285715,513883.71428571426,1714129.5714285714,2649140.714285714,3112840.0,0.0,0.0,1921666.857142857,0.0,0.0,0.0,0.0,0.0,256184.57142857142,392249.85714285716,1054745.857142857,460142.5714285714,0.0,0.0,0.0,523204.71428571426,773898.7142857143,0.0,544729.0,351241.85714285716,271933.5714285714,0.0,0.0,593233.8571428572,343623.14285714284,323502.14285714284,348711.28571428574,0.0,367205.71428571426,2462114.285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,302546.85714285716,0.0,0.0,304828.0,0.0,0.0,312583.85714285716,380501.0,391848.71428571426,0.0,0.0,0.0,303256.85714285716,83018.57142857143,398275.85714285716,547217.1428571428,415090.14285714284,718459.0,526632.0,514510.14285714284,1687992.142857143,2792240.8571428573,3108016.0,0.0,0.0,1903668.857142857,0.0,0.0,0.0,0.0,0.0,256184.57142857142,392249.85714285716,761496.5714285715,460419.28571428574,0.0,0.0,0.0,523204.71428571426,773898.7142857143,0.0,543973.4285714285,794658.0,529334.4285714285,0.0,0.0,581843.2857142857,345942.85714285716,324433.0,346154.28571428574,0.0,368248.28571428574,2653074.5714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,302414.5714285714,0.0,0.0,305747.4285714286,0.0,0.0,312639.28571428574,380299.5714285714,393629.4285714286,0.0,0.0,0.0,303398.71428571426,40826.42857142857,395029.28571428574,545986.7142857143,414759.4285714286,710023.5714285715,523558.5714285714,513593.71428571426,1657786.7142857143,2875378.5714285714,3095395.285714286,0.0,0.0,1882230.142857143,0.0,0.0,0.0,0.0,0.0,500660.14285714284,829889.4285714285,430936.85714285716,461092.0,0.0,0.0,0.0,523204.71428571426,773898.7142857143,0.0,543387.8571428572,794658.0,529334.4285714285,0.0,0.0,571658.1428571428,349063.5714285714,324814.71428571426,345480.28571428574,0.0,368348.4285714286,2824717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,259129.14285714287,0.0,0.0,307208.85714285716,0.0,0.0,314345.71428571426,380235.0,395537.4285714286,0.0,0.0,0.0,303356.4285714286,40826.42857142857,391371.14285714284,546474.4285714285,415555.28571428574,702317.5714285715,521216.4285714286,511026.0,1630443.4285714286,2961729.5714285714,3078655.285714286,0.0,0.0,1867223.0,0.0,0.0,432157.14285714284,235457.42857142858,0.0,500660.14285714284,829889.4285714285,430936.85714285716,463320.4285714286,0.0,0.0,0.0,523204.71428571426,773898.7142857143,0.0,544328.2857142857,443416.14285714284,257400.85714285713,0.0,0.0,564593.5714285715,350646.0,325241.4285714286,344397.71428571426,0.0,368439.4285714286,3096535.4285714286,0.0,42967.28571428572,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,215915.7142857143,0.0,0.0,309053.4285714286,0.0,0.0,315344.28571428574,380962.28571428574,397888.4285714286,0.0,0.0,0.0,304320.28571428574,40826.42857142857,389350.0,548699.0,416183.14285714284,696275.5714285715,519265.4285714286,506870.4285714286,1609331.5714285714,3107000.285714286,3050625.1428571427,0.0,0.0,1860996.7142857143,0.0,0.0,432157.14285714284,235457.42857142858,0.0,500660.14285714284,829889.4285714285,430936.85714285716,466123.4285714286,0.0,0.0,0.0,258250.42857142858,417931.0,0.0,546805.1428571428,443416.14285714284,257400.85714285713,256326.7142857143,459640.14285714284,561304.8571428572,352156.28571428574,327266.14285714284,343888.71428571426,0.0,368154.28571428574,3370152.0,0.0,87142.85714285714,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,172641.14285714287,0.0,0.0,310373.5714285714,0.0,44140.142857142855,316184.28571428574,380424.14285714284,399139.71428571426,0.0,0.0,0.0,260980.2857142857,40826.42857142857,385660.14285714284,550861.1428571428,416819.14285714284,690082.0,516381.28571428574,504519.28571428574,1588506.4285714286,3114323.4285714286,3006323.8571428573,0.0,0.0,1859203.7142857143,0.0,0.0,432157.14285714284,235457.42857142858,0.0,490683.28571428574,841447.0,430936.85714285716,467879.85714285716,0.0,0.0,0.0,258250.42857142858,417931.0,0.0,548961.0,443416.14285714284,257400.85714285713,256326.7142857143,459640.14285714284,559496.5714285715,352214.4285714286,327973.14285714284,342723.5714285714,0.0,365965.5714285714,3632174.8571428573,0.0,130672.85714285714,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,129453.71428571429,0.0,0.0,311877.0,0.0,88393.0,317830.4285714286,377814.71428571426,400067.4285714286,0.0,0.0,0.0,217700.14285714287,40826.42857142857,383088.71428571426,553709.1428571428,417524.0,685190.8571428572,521266.71428571426,512102.14285714284,1571423.4285714286,3169160.1428571427,2947958.1428571427,0.0,0.0,1863130.5714285714,0.0,0.0,432157.14285714284,235457.42857142858,0.0,490683.28571428574,841447.0,430936.85714285716,469325.28571428574,0.0,394762.85714285716,242351.85714285713,0.0,0.0,0.0,551175.5714285715,443416.14285714284,257400.85714285713,256326.7142857143,459640.14285714284,560825.4285714285,350027.14285714284,327314.5714285714,344316.0,0.0,364720.85714285716,3874422.1428571427,0.0,174730.85714285713,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,86033.71428571429,0.0,0.0,313298.5714285714,0.0,133227.14285714287,326068.0,380613.14285714284,400464.5714285714,0.0,0.0,0.0,173928.14285714287,0.0,381139.28571428574,554932.8571428572,418154.4285714286,681617.5714285715,523705.71428571426,510253.5714285714,1556655.857142857,3160240.4285714286,2876810.8571428573,264783.4285714286,392046.85714285716,1872228.7142857143,0.0,0.0,432157.14285714284,235457.42857142858,0.0,490683.28571428574,841447.0,0.0,468866.28571428574,0.0,394762.85714285716,242351.85714285713,0.0,0.0,0.0,552364.7142857143,443416.14285714284,257400.85714285713,256326.7142857143,459640.14285714284,564060.4285714285,351090.14285714284,329255.0,366627.28571428574,0.0,367355.4285714286,4092213.0,0.0,219399.42857142858,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,84843.57142857143,0.0,0.0,315105.85714285716,0.0,178763.2857142857,333268.85714285716,382399.14285714284,400442.5714285714,0.0,0.0,0.0,130429.0,0.0,378740.28571428574,557173.5714285715,419134.71428571426,679125.8571428572,524180.4285714286,510163.4285714286,1544355.142857143,3199777.8571428573,2798927.285714286,264783.4285714286,392046.85714285716,1886592.2857142857,0.0,0.0,432157.14285714284,235457.42857142858,0.0,490683.28571428574,841447.0,0.0,466899.85714285716,0.0,394762.85714285716,242351.85714285713,0.0,0.0,0.0,553068.7142857143,0.0,0.0,256326.7142857143,459640.14285714284,568519.0,352479.0,331963.5714285714,391001.71428571426,0.0,369188.28571428574,4287811.714285715,43188.57142857143,264921.14285714284,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,42125.857142857145,0.0,0.0,317625.71428571426,0.0,225217.0,337331.5714285714,384668.85714285716,400612.71428571426,0.0,0.0,0.0,87393.0,0.0,376265.71428571426,558689.1428571428,420682.28571428574,679580.4285714285,523144.85714285716,508943.71428571426,1538923.4285714286,3114544.0,2721663.8571428573,264783.4285714286,392046.85714285716,1910784.7142857143,0.0,0.0,432157.14285714284,235457.42857142858,357840.4285714286,246207.7142857143,403807.4285714286,0.0,464883.5714285714,0.0,394762.85714285716,242351.85714285713,0.0,0.0,0.0,553689.4285714285,0.0,0.0,256326.7142857143,459640.14285714284,573968.0,351033.71428571426,332759.0,411696.71428571426,0.0,371766.0,4479162.428571428,86526.14285714286,311417.28571428574,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,42125.857142857145,0.0,0.0,320101.4285714286,0.0,272290.85714285716,342990.14285714284,385724.85714285716,399942.28571428574,0.0,0.0,0.0,44194.71428571428,0.0,373906.71428571426,559163.8571428572,420982.4285714286,680086.1428571428,525330.0,511930.71428571426,1533162.7142857143,3058167.0,2641549.8571428573,264783.4285714286,392046.85714285716,1932819.2857142857,0.0,0.0,0.0,0.0,357840.4285714286,246207.7142857143,403807.4285714286,0.0,461051.4285714286,0.0,394762.85714285716,242351.85714285713,266868.71428571426,392932.0,0.0,552753.8571428572,0.0,0.0,256326.7142857143,459640.14285714284,578412.0,353224.4285714286,336086.71428571426,432746.14285714284,0.0,374609.71428571426,4565519.428571428,86526.14285714286,315479.14285714284,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,42125.857142857145,0.0,0.0,322169.85714285716,0.0,319601.5714285714,346793.71428571426,386817.28571428574,398895.71428571426,0.0,0.0,0.0,0.0,0.0,371217.28571428574,557244.7142857143,421845.85714285716,681989.1428571428,521911.85714285716,510629.5714285714,1529816.4285714286,2958561.0,2567659.714285714,264783.4285714286,392046.85714285716,1958001.2857142857,368441.0,265938.71428571426,0.0,0.0,357840.4285714286,246207.7142857143,403807.4285714286,0.0,456685.0,0.0,394762.85714285716,242351.85714285713,266868.71428571426,392932.0,0.0,550348.0,0.0,0.0,0.0,0.0,582160.1428571428,354648.85714285716,337711.4285714286,453039.5714285714,0.0,378367.4285714286,4650007.571428572,86526.14285714286,318917.71428571426,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,42125.857142857145,0.0,0.0,324554.0,0.0,322704.0,351436.0,388410.14285714284,398487.4285714286,0.0,0.0,0.0,0.0,0.0,369905.4285714286,557006.0,422553.28571428574,685217.1428571428,521949.14285714284,509987.28571428574,1532044.7142857143,2903146.4285714286,2505781.1428571427,264783.4285714286,392046.85714285716,1985252.7142857143,368441.0,265938.71428571426,0.0,0.0,357840.4285714286,0.0,0.0,0.0,452324.71428571426,0.0,394762.85714285716,242351.85714285713,266868.71428571426,392932.0,0.0,547695.0,0.0,0.0,276564.85714285716,349680.71428571426,585744.5714285715,357207.71428571426,341172.0,474619.85714285716,0.0,382308.5714285714,4734667.428571428,86526.14285714286,323584.14285714284,0.0,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,42125.857142857145,0.0,0.0,326257.4285714286,0.0,325511.5714285714,354715.14285714284,389709.0,397305.71428571426,0.0,0.0,0.0,0.0,0.0,367066.0,552311.0,421779.85714285716,687392.5714285715,512403.71428571426,495440.85714285716,1531416.857142857,2953434.4285714286,2448052.5714285714,264783.4285714286,392046.85714285716,2005052.4285714286,368441.0,265938.71428571426,0.0,0.0,357840.4285714286,0.0,0.0,0.0,446244.4285714286,0.0,349996.28571428574,250916.42857142858,266868.71428571426,392932.0,0.0,542418.4285714285,0.0,0.0,276564.85714285716,349680.71428571426,586334.5714285715,359368.4285714286,344592.5714285714,490139.28571428574,0.0,384657.71428571426,4805529.428571428,86526.14285714286,327586.28571428574,0.0,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,42125.857142857145,0.0,0.0,280646.0,0.0,329156.28571428574,352594.0,387628.14285714284,395965.14285714284,0.0,0.0,0.0,0.0,0.0,364331.5714285714,547311.7142857143,419944.85714285716,689409.4285714285,504368.4285714286,488377.85714285716,1531148.142857143,2941906.285714286,2398623.1428571427,0.0,0.0,2015387.857142857,368441.0,265938.71428571426,327551.85714285716,239188.0,357840.4285714286,0.0,0.0,0.0,439939.5714285714,0.0,349996.28571428574,250916.42857142858,266868.71428571426,392932.0,0.0,536024.0,0.0,0.0,276564.85714285716,349680.71428571426,585800.5714285715,357290.4285714286,345158.85714285716,483360.71428571426,0.0,383140.0,4878743.285714285,86526.14285714286,331188.0,49583.0,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,234938.57142857142,0.0,330785.14285714284,349861.0,385170.5714285714,393941.4285714286,0.0,0.0,0.0,0.0,0.0,311350.28571428574,542046.1428571428,417433.71428571426,691551.2857142857,500054.71428571426,483479.4285714286,1529818.7142857143,2868228.8571428573,2352266.4285714286,0.0,0.0,2017912.0,368441.0,265938.71428571426,651167.2857142857,475845.28571428574,357840.4285714286,0.0,0.0,0.0,433365.28571428574,0.0,349996.28571428574,250916.42857142858,266868.71428571426,392932.0,0.0,528844.1428571428,0.0,0.0,276564.85714285716,349680.71428571426,584350.4285714285,356524.14285714284,346623.85714285716,480802.14285714284,0.0,380989.0,4943660.428571428,43337.57142857143,334038.0,96741.14285714286,48003.57142857143,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,188526.42857142858,0.0,332656.14285714284,353045.71428571426,384257.4285714286,391949.28571428574,0.0,0.0,0.0,0.0,0.0,258717.14285714287,533662.4285714285,414311.4285714286,692138.7142857143,492053.85714285716,475010.28571428574,1525876.7142857143,2858248.5714285714,2307945.8571428573,0.0,0.0,2012444.7142857143,697468.1428571428,521587.5714285714,651167.2857142857,475845.28571428574,0.0,0.0,0.0,0.0,426017.5714285714,0.0,349996.28571428574,250916.42857142858,266868.71428571426,392932.0,0.0,520994.5714285714,0.0,0.0,276564.85714285716,349680.71428571426,582297.0,358566.28571428574,349155.28571428574,474663.14285714284,0.0,380478.0,4989023.571428572,0.0,335725.4285714286,145848.85714285713,100465.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,188488.85714285713,0.0,334471.85714285716,353547.28571428574,385602.0,390177.71428571426,0.0,0.0,0.0,0.0,0.0,206300.2857142857,523992.5714285714,411330.4285714286,692054.0,485192.4285714286,467559.4285714286,1520244.7142857143,2787880.4285714286,2265437.714285714,0.0,0.0,2001605.0,697468.1428571428,521587.5714285714,651167.2857142857,475845.28571428574,0.0,0.0,0.0,318813.4285714286,418578.0,0.0,349996.28571428574,250916.42857142858,0.0,0.0,0.0,511785.4285714286,0.0,0.0,276564.85714285716,349680.71428571426,579582.8571428572,360301.85714285716,350316.28571428574,473929.5714285714,0.0,381610.28571428574,5006656.0,0.0,336823.85714285716,196515.2857142857,170058.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,188147.42857142858,0.0,338874.0,371276.28571428574,409799.0,388548.85714285716,0.0,0.0,0.0,0.0,0.0,154247.85714285713,543931.5714285715,433281.71428571426,690573.1428571428,511768.5714285714,480795.0,1511607.5714285714,2879579.1428571427,2227269.285714286,0.0,0.0,1982357.7142857143,329027.14285714284,255648.85714285713,651167.2857142857,475845.28571428574,0.0,0.0,0.0,723307.7142857143,436322.5714285714,0.0,349996.28571428574,250916.42857142858,0.0,0.0,0.0,518026.28571428574,0.0,0.0,276564.85714285716,349680.71428571426,592925.0,388134.85714285716,361334.28571428574,501053.85714285716,0.0,404925.4285714286,4992786.714285715,0.0,338217.0,273348.14285714284,267796.85714285716,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,187122.85714285713,0.0,340288.4285714286,371980.14285714284,409326.4285714286,386699.85714285716,0.0,0.0,0.0,0.0,0.0,101825.71428571429,543119.2857142857,429516.5714285714,686939.0,514253.14285714284,482669.28571428574,1497953.0,2938570.5714285714,2195186.5714285714,0.0,0.0,1954426.2857142857,329027.14285714284,255648.85714285713,651167.2857142857,475845.28571428574,0.0,0.0,0.0,1089728.5714285714,428028.0,0.0,349996.28571428574,250916.42857142858,0.0,0.0,0.0,507928.4285714286,0.0,0.0,0.0,0.0,589350.2857142857,389487.14285714284,362043.85714285716,503147.14285714284,0.0,404436.71428571426,4948439.285714285,0.0,338526.5714285714,326920.5714285714,344854.4285714286,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,140178.7142857143,0.0,343053.71428571426,374782.0,409480.71428571426,385408.4285714286,0.0,0.0,0.0,0.0,0.0,50787.42857142857,548862.7142857143,426859.0,683857.1428571428,520213.14285714284,488885.0,1485426.2857142857,2817199.1428571427,2176538.4285714286,0.0,0.0,1927843.2857142857,329027.14285714284,255648.85714285713,651167.2857142857,475845.28571428574,0.0,0.0,0.0,1089728.5714285714,420057.5714285714,0.0,319021.28571428574,232064.42857142858,0.0,0.0,0.0,498749.28571428574,0.0,0.0,0.0,0.0,587309.1428571428,392062.85714285716,365630.5714285714,509990.28571428574,0.0,404469.28571428574,4909634.285714285,0.0,339434.28571428574,380730.4285714286,427208.4285714286,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,140178.7142857143,0.0,344549.85714285716,376767.71428571426,409218.28571428574,383990.71428571426,0.0,0.0,0.0,0.0,0.0,0.0,555012.5714285715,424785.28571428574,680397.1428571428,533498.2857142857,504894.14285714284,1471757.7142857143,2789724.4285714286,2164185.5714285714,0.0,0.0,1901121.0,671354.7142857143,496200.4285714286,323615.4285714286,236657.2857142857,0.0,0.0,0.0,1089728.5714285714,412201.71428571426,0.0,319021.28571428574,232064.42857142858,0.0,0.0,0.0,489779.4285714286,0.0,0.0,0.0,0.0,585390.8571428572,394191.4285714286,367441.5714285714,526176.5714285715,0.0,404181.0,4869277.428571428,0.0,340389.4285714286,384338.0,514579.14285714284,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,140178.7142857143,0.0,347501.0,379467.28571428574,409587.5714285714,383972.0,0.0,0.0,0.0,0.0,0.0,0.0,563836.0,423220.14285714284,677456.4285714285,542438.7142857143,514468.5714285714,1460227.857142857,2773052.5714285714,2159465.714285714,0.0,0.0,1877412.857142857,671354.7142857143,496200.4285714286,0.0,0.0,0.0,236186.85714285713,337371.71428571426,1089728.5714285714,404765.14285714284,0.0,319021.28571428574,232064.42857142858,0.0,0.0,0.0,481382.4285714286,0.0,0.0,0.0,0.0,583871.8571428572,395154.14285714284,368271.28571428574,536593.8571428572,0.0,404981.28571428574,4846014.714285715,0.0,341805.85714285716,390611.14285714284,559225.7142857143,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,140178.7142857143,0.0,348975.0,379069.28571428574,409415.0,383959.5714285714,0.0,0.0,0.0,0.0,0.0,0.0,575491.0,421945.85714285716,673888.5714285715,558026.8571428572,530802.8571428572,1448541.142857143,2769553.5714285714,2152254.285714286,0.0,0.0,1854586.0,342327.5714285714,240551.57142857142,0.0,0.0,0.0,236186.85714285713,337371.71428571426,1089728.5714285714,397222.71428571426,0.0,319021.28571428574,232064.42857142858,241119.14285714287,340987.5714285714,0.0,473199.71428571426,0.0,0.0,0.0,0.0,581745.1428571428,394940.14285714284,368388.0,551738.0,0.0,405147.85714285716,4832901.0,0.0,343560.0,394526.14285714284,603850.1428571428,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,93052.71428571429,0.0,349138.28571428574,378524.5714285714,408455.85714285716,384179.14285714284,0.0,0.0,0.0,0.0,0.0,0.0,599316.0,419757.5714285714,670218.2857142857,582133.5714285715,542561.0,1438317.5714285714,2795743.0,2146018.8571428573,0.0,0.0,1834143.7142857143,342327.5714285714,240551.57142857142,0.0,0.0,313428.4285714286,236186.85714285713,337371.71428571426,770915.1428571428,389590.28571428574,0.0,319021.28571428574,232064.42857142858,241119.14285714287,340987.5714285714,0.0,466114.4285714286,0.0,0.0,0.0,0.0,593919.2857142857,393096.4285714286,368413.14285714284,575814.1428571428,0.0,403753.14285714284,4828428.571428572,45713.71428571428,345925.71428571426,396677.28571428574,639894.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,46214.0,0.0,346797.4285714286,363340.0,383015.71428571426,383732.28571428574,0.0,0.0,0.0,0.0,0.0,0.0,594654.7142857143,392582.85714285716,666129.1428571428,577141.1428571428,537916.1428571428,1428255.5714285714,2731992.285714286,2140506.714285714,242620.14285714287,351015.4285714286,1815041.857142857,342327.5714285714,240551.57142857142,0.0,0.0,313428.4285714286,236186.85714285713,337371.71428571426,366420.85714285716,356638.28571428574,0.0,319021.28571428574,232064.42857142858,241119.14285714287,340987.5714285714,0.0,443552.71428571426,0.0,0.0,0.0,0.0,588946.7142857143,367333.14285714284,359950.71428571426,570731.4285714285,0.0,378571.85714285716,4835037.857142857,45713.71428571428,348524.85714285716,373182.28571428574,651651.7142857143,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347819.5714285714,365907.5714285714,382880.14285714284,383819.5714285714,0.0,0.0,0.0,0.0,0.0,0.0,607950.8571428572,390809.0,662539.8571428572,593124.5714285715,544773.2857142857,1420154.5714285714,2724477.285714286,2130996.8571428573,242620.14285714287,351015.4285714286,1799885.142857143,342327.5714285714,240551.57142857142,0.0,0.0,313428.4285714286,236186.85714285713,337371.71428571426,0.0,302534.71428571426,0.0,319021.28571428574,232064.42857142858,477649.85714285716,741217.7142857143,0.0,437952.14285714284,0.0,0.0,0.0,0.0,599624.1428571428,368807.71428571426,362170.5714285714,589062.7142857143,0.0,378022.85714285716,4854152.142857143,45713.71428571428,352573.0,373525.4285714286,687642.8571428572,48276.28571428572,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349068.14285714284,366189.71428571426,382493.85714285716,383945.5714285714,0.0,0.0,0.0,0.0,0.0,0.0,616903.8571428572,388692.5714285714,657954.2857142857,607932.7142857143,552822.0,1411942.0,2613960.714285714,2112432.8571428573,242620.14285714287,351015.4285714286,1784970.4285714286,342327.5714285714,240551.57142857142,0.0,0.0,313428.4285714286,236186.85714285713,337371.71428571426,0.0,249646.0,0.0,0.0,0.0,477649.85714285716,741217.7142857143,0.0,432280.0,0.0,0.0,236741.57142857142,290567.71428571426,608869.1428571428,369098.85714285716,362329.4285714286,606398.0,0.0,377859.85714285716,4874674.428571428,45713.71428571428,356835.0,373690.0,724121.5714285715,98344.42857142857,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352320.71428571426,368151.14285714284,382745.71428571426,384543.0,0.0,0.0,0.0,0.0,0.0,0.0,625518.5714285715,387044.85714285716,652460.0,617088.4285714285,550386.1428571428,1403618.7142857143,2618023.4285714286,2087824.857142857,242620.14285714287,351015.4285714286,1772146.2857142857,0.0,0.0,291403.85714285716,211929.7142857143,313428.4285714286,236186.85714285713,337371.71428571426,0.0,197859.14285714287,0.0,0.0,0.0,477649.85714285716,741217.7142857143,0.0,427133.0,0.0,0.0,236741.57142857142,290567.71428571426,617588.0,370688.28571428574,364699.5714285714,615755.1428571428,0.0,378685.4285714286,4904363.857142857,45713.71428571428,361827.14285714284,375010.14285714284,761169.5714285715,151211.2857142857,0.0,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356709.14285714284,371603.14285714284,383032.4285714286,384795.14285714284,0.0,0.0,0.0,0.0,0.0,0.0,630306.8571428572,385801.28571428574,646194.5714285715,625717.5714285715,548906.2857142857,1393862.7142857143,2668776.4285714286,2054743.0,478901.5714285714,696836.4285714285,1759684.2857142857,0.0,0.0,291403.85714285716,211929.7142857143,313428.4285714286,0.0,0.0,0.0,146863.14285714287,0.0,0.0,0.0,477649.85714285716,741217.7142857143,0.0,422175.0,0.0,0.0,236741.57142857142,290567.71428571426,626035.4285714285,373401.71428571426,368686.71428571426,624583.5714285715,0.0,380196.85714285716,4927325.714285715,45713.71428571428,366459.28571428574,376809.85714285716,799671.5714285715,206404.7142857143,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361116.71428571426,386079.14285714284,402457.71428571426,405337.5714285714,0.0,0.0,0.0,0.0,0.0,0.0,656673.8571428572,404495.28571428574,671966.7142857143,654141.8571428572,547120.8571428572,1385239.7142857143,2702159.714285714,2025783.5714285714,478901.5714285714,696836.4285714285,1749428.7142857143,0.0,0.0,291403.85714285716,211929.7142857143,313428.4285714286,223528.0,307612.14285714284,0.0,97071.71428571429,0.0,0.0,0.0,236530.7142857143,400230.14285714284,0.0,436019.4285714286,0.0,0.0,236741.57142857142,290567.71428571426,654486.1428571428,394394.14285714284,373275.28571428574,634452.0,0.0,399830.71428571426,4946028.285714285,45713.71428571428,370455.14285714284,396449.14285714284,838329.5714285715,262886.28571428574,0.0,0.0
